fema_risk_score,fema_hurricane,fema_tornado,fema_wildfire,fema_earthquake,fema_heat,fema_winter_weather,fema_drought,fips,fema_flood
67.84351145038168,53.858990404672504,89.63104325699746,44.24300254452926,91.6030534351145,70.03853564547207,48.02673456397199,88.42239185750637,05067,43.92493638676845
85.17811704834605,65.28994576554025,92.52544529262087,57.63358778625955,95.57888040712467,91.36159280667951,78.19859961807765,62.945292620865146,05069,78.21246819338423
58.14249363867684,36.37880684188569,78.91221374045801,67.39821882951654,69.08396946564885,79.31920359666024,66.07256524506684,46.533078880407125,05071,61.959287531806616
33.23791348600509,63.07884856070088,42.716284987277355,21.62849872773537,53.81679389312977,49.614643545279385,12.603437301082113,86.60941475826972,05073,16.857506361323153
67.87531806615776,50.27117229870671,83.46055979643766,35.655216284987276,92.36641221374046,77.10340398201669,54.80585614258434,85.08269720101781,05075,52.51272264631043
40.42620865139949,50.73007926574885,63.64503816793893,7.315521628498728,90.45801526717557,62.65253692999357,18.905155951623172,61.29134860050891,05077,21.183206106870227
29.770992366412212,57.65540258656654,53.594147582697204,16.730279898218832,79.45292620865139,65.70327552986512,22.62889879057925,90.77608142493638,05079,24.36386768447837
44.05216284987277,42.803504380475594,55.216284987277355,37.88167938931298,64.02671755725191,57.89980732177264,39.17886696371738,79.35750636132316,05081,44.11577608142493
48.18702290076336,44.931163954943685,65.68066157760815,71.56488549618321,61.036895674300254,73.37829158638407,59.99363462762572,58.96946564885496,05083,56.902035623409674
75.09541984732824,52.85773884021694,86.19592875318067,52.19465648854962,92.74809160305344,85.00321130378934,65.46785486950986,40.04452926208651,05085,69.3384223918575
45.06997455470738,45.51522736754276,65.45801526717557,71.2150127226463,53.30788804071247,77.58509955041747,65.56333545512413,0.0,05087,53.88040712468194
47.96437659033079,32.7909887359199,55.8206106870229,64.98091603053436,65.71246819338423,61.04688503532434,54.16931890515595,0.0,05089,43.06615776081425
70.83333333333334,51.35586149353358,84.89185750636132,64.28117048346056,68.60687022900763,87.1868978805395,62.76257161043921,79.80279898218829,05091,57.283715012722645
89.2175572519084,52.98289528577388,69.59287531806616,11.673027989821882,97.96437659033079,93.19203596660243,81.41311266709103,98.6323155216285,05093,63.040712468193384
36.51399491094148,49.353358364622444,63.61323155216285,20.32442748091603,89.02671755725191,48.84393063583815,21.35582431572247,50.540712468193384,05095,28.403307888040715
30.693384223918574,42.219440967876515,49.713740458015266,61.45038167938931,46.21501272264631,53.43609505459217,41.37492043284532,0.0,05097,48.66412213740458
30.56615776081425,56.94618272841051,47.29643765903308,29.48473282442748,57.12468193384224,55.362877328195246,31.795035009548055,41.76208651399491,05099,24.013994910941474
18.447837150127228,17.688777638715063,51.11323155216285,50.98600508905853,38.23155216284987,37.12267180475273,34.02291534054742,0.0,05101,21.310432569974555
51.20865139949109,56.15352523988319,70.06997455470739,28.498727735368956,79.86641221374046,76.6538214515093,38.478676002546145,22.74173027989822,05103,53.05343511450382
28.053435114503817,34.96036712557363,64.24936386768448,55.05725190839694,56.52035623409669,55.61978163134233,31.349458943348186,54.54834605597965,05105,38.54961832061068
61.67302798982188,58.11430955360868,78.18066157760815,18.28880407124682,92.6526717557252,75.24084778420038,30.2355187778485,75.09541984732824,05107,46.151399491094146
26.55852417302799,49.645390070921984,43.06615776081425,49.904580152671755,52.51272264631043,51.05973025048169,31.858688733290897,38.645038167938935,05109,39.94910941475827
72.51908396946564,44.2636629119733,83.87404580152672,7.442748091603053,95.16539440203562,76.01156069364163,36.728198599618075,89.09033078880407,05111,37.27735368956743
46.11959287531807,45.8072590738423,63.48600508905853,82.44274809160305,55.470737913486005,68.43288375080283,64.67218332272438,0.0,05113,53.37150127226463
77.83078880407125,42.97037964121819,94.62468193384224,72.32824427480917,84.12849872773536,86.1271676300578,79.18523233609166,51.87659033078881,05115,75.28625954198473
41.38040712468193,49.60367125573634,65.36259541984732,20.419847328244277,87.02290076335878,51.38086062941555,31.826861871419474,44.910941475826974,05117,43.225190839694655
96.78753180661577,71.75636211931581,99.17302798982189,71.81933842239185,98.15521628498728,95.85741811175336,98.05856142584342,24.204834605597963,05119,96.7557251908397
66.98473282442748,49.26992073425115,77.79898218829516,40.04452926208651,92.39821882951654,82.85163776493256,60.91661362189688,65.17175572519083,05121,45.51526717557252
